Relative Pressure (P/Po), Quantity Adsorbed (cm3/g STP)
2.9912e-06,4.7437898655
3.7716300000000004e-06,10.3232371647
5.5155200000000005e-06,15.902034460800001
6.39323e-06,21.4817731407
9.00952e-06,27.046180713000005
1.09643e-05,32.624776284
1.30219e-05,38.187009708000005
1.4611000000000001e-05,43.758208692000004
1.7634900000000003e-05,49.322683506000004
2.1855000000000003e-05,54.874830675
2.81758e-05,60.42271920300001
3.3395099999999995e-05,65.979125013
4.19548e-05,71.50549619700001
5.36038e-05,77.03298807600001
7.29868e-05,82.53447983100001
9.71468e-05,88.011988713
0.000128042,93.469773363
0.000170318,98.88676471500001
0.00022269000000000002,104.272824885
0.00027938700000000003,109.63938496200001
0.000349805,114.972548328
0.000429472,120.26469425700002
0.000521711,125.525460726
0.000628538,130.740726978
0.000751858,135.877096302
0.00089306,140.951379123
0.00106004,145.94810985
0.00126526,150.82739174099999
0.0015167400000000001,155.66072513700001
0.00179507,160.28135062200002
0.0021278599999999996,164.84594135700002
0.00251234,169.17025508400002
0.0029523400000000003,173.304947217
0.00346417,177.38988049200003
0.00402913,181.30783021200003
0.00464046,185.047365288
0.005297669999999999,188.66967566700004
0.00598679,192.15436470000003
0.00670974,195.548725716
0.007464930000000001,198.89265545700002
0.0082451,202.165981413
0.00902089,205.330824093
0.0098281,208.480201182
0.0124678,219.11156223000003
0.0152879,229.1821275
0.018118099999999998,239.15183022000002
0.020955900000000003,249.00049788
0.023755300000000003,258.91416585
0.0265225,268.93093776
0.029193200000000002,278.98357191
0.0317827,289.18413780000003
0.034332,299.77246416
0.0367447,310.56027423000006
0.0390548,321.74032755
0.041203699999999996,333.15124404000005
0.04318399999999999,344.73474756
0.0449791,357.17894484000004
0.0465759,369.76883247
0.0479941,382.92355038
0.049239200000000004,396.58033965000004
0.050356099999999994,410.62488939
0.05136520000000001,424.7590947300001
0.05261520000000001,438.1132963500001
0.054676800000000005,449.40990195
0.0580106,457.58425128
0.0622137,463.52841756
0.0668333,467.98878366
0.0717521,471.61086990000007
0.0769303,474.68829837000004
0.08228049999999999,477.4384839
0.08770850000000001,479.76056394
0.0932876,481.82936691000003
0.0989484,483.7816176
0.11348299999999999,487.85870601
0.128138,491.11768707000004
0.14280700000000002,493.87011399
0.157667,496.2011595900001
0.172647,498.26547978
0.187738,500.07652290000004
0.202934,501.67911675000005
0.218158,503.16515832
0.232978,504.39119865000004
0.247935,505.5948250800001
0.26282099999999997,506.67965784
0.27786900000000003,507.71518002000005
0.292932,508.62294297000005
0.308067,509.50380924000007
0.323257,510.30174408
0.338481,511.05260973000003
0.353771,511.76088897000005
0.369101,512.37278844
0.384384,512.99365347
0.39986800000000006,513.5696907
0.414683,514.10090013
0.429615,514.5850403700001
0.444465,515.0691806100001
0.459325,515.47263081
0.474279,515.86935684
0.489138,516.2817726000001
0.5041,516.67625724
0.519163,517.0035001800001
0.534091,517.312812
0.548923,517.6736757900001
0.563891,517.94264259
0.57873,518.20264383
0.593579,518.4559209
0.60817,518.73385326
0.622791,519.0028200600001
0.637506,519.21126933
0.652275,519.45333945
0.666944,519.73575459
0.68149,519.9217899600001
0.6962210000000001,520.08541143
0.710991,520.2893779200001
0.7255389999999999,520.45524078
0.740248,520.60093113
0.7546039999999999,520.7645526000001
0.7690939999999999,520.9035187800001
0.783632,521.09851971
0.7983410000000001,521.22179616
0.8125410000000001,521.4369696
0.826588,521.56921161
0.841106,521.7373158600001
0.8556689999999999,521.93904096
0.870073,522.1049038200001
0.884442,522.3088703100001
0.8988039999999999,522.5800785
0.912835,522.7840449900001
0.927098,523.01042538
0.940924,523.38249612
0.955013,523.79715327
0.969171,524.44491498
0.982873,525.7919903700001
0.989746,547.3205413200001
