Relative Pressure (P/Po), Quantity Adsorbed (cm3/g STP)
1.8761300000000003e-07,4.6591549791
2.94165e-07,9.3252134394
4.06931e-07,13.9703373171
7.437739999999998e-07,18.5830058676
2.81562e-06,23.164093233000003
8.90756e-06,27.602493711
1.76506e-05,31.983514605
3.3849e-05,36.25896603
0.000100276,40.41002031
0.000630113,43.63089774000001
0.0012834200000000002,46.584601482000004
0.0017028099999999997,50.03656622100001
0.00203799,53.60777290800001
0.00240359,57.127651764
0.0027789099999999995,60.626237415000006
0.0032316800000000002,64.01275356600001
0.0037980699999999997,67.114389048
0.00453004,69.837005481
0.00556108,71.882722134
0.00675591,73.682334165
0.00804671,75.186979272
0.00957085,76.27293272700001
0.0111096,77.264299524
0.0127126,78.09406210200001
0.0144053,78.74809970400001
0.016159200000000002,79.33691285700002
0.0179323,79.878880959
0.0197463,80.350917693
0.0215939,80.78081629500001
0.0234173,81.182473383
0.0252842,81.54356131200002
0.027115999999999998,81.877304283
0.029037399999999998,82.19782305300001
0.030969200000000002,82.49973828600001
0.0328744,82.780584453
0.0347864,83.04999953100001
0.0366924,83.290500678
0.038592,83.53234665900001
0.040519,83.765675358
0.0425079,83.97883154700001
0.044444,84.183246315
0.0463737,84.38766108300001
0.0483055,84.58042062300001
0.0502245,84.77228360700002
0.052173199999999996,84.959439672
0.054076599999999996,85.131130146
0.0560572,85.301924064
0.05794439999999999,85.471821426
0.0598452,85.61728763700002
0.061732600000000006,85.76454696
0.0636566,85.913823534
0.0656421,86.063772525
0.0676353,86.20677320700001
0.0695821,86.34932561100001
0.0715169,86.476412424
0.0734059,86.615602743
0.0753754,86.746724058
0.0773651,86.87941434600002
0.0792452,87.022863306
0.0811613,87.130001748
0.08320790000000002,87.279054183
0.08519389999999999,87.40098579900001
0.0871193,87.53367608700002
0.0891498,87.67174571100001
0.09108569999999999,87.81362569800001
0.0929348,87.924574503
0.0948799,88.05950618100002
0.09693360000000001,88.18636885500001
0.09901120000000001,88.30605908100001
0.103019,88.470128829
0.106875,88.675440153
0.11070700000000001,88.824940866
0.114571,88.976234691
0.11866600000000001,89.15218380600001
0.122736,89.29339137600002
0.126641,89.43997828200001
0.130449,89.57916860100002
0.13441,89.719255476
0.138231,89.84432503800001
0.142195,89.97298082399999
0.146141,90.12024014700002
0.15007700000000002,90.24374073600002
0.153925,90.34460328600001
0.157773,90.461155566
0.16199,90.57456990000001
0.165951,90.70188085200002
0.16997099999999998,90.78503642100002
0.17405099999999998,90.90270939600002
0.17790799999999998,90.983623575
0.182034,91.108468998
0.18612700000000001,91.203279795
0.19027599999999997,91.29629748
0.194076,91.405229034
0.19796,91.48905702000002
0.20206200000000002,91.577143647
0.20595599999999997,91.68831659100002
0.210058,91.78716189000002
0.214113,91.87838646300001
0.21764099999999997,91.98036970800001
0.22148900000000002,92.06935289100001
0.225644,92.173353387
0.22922299999999998,92.257405512
0.233256,92.34481972200001
0.236838,92.41564764600001
0.240551,92.511579138
0.244776,92.60370026700002
0.24871200000000002,92.68663169700001
0.252892,92.770907961
0.25702,92.88521885100002
0.26131,92.97644342400001
0.265187,93.08447842200002
0.269015,93.17547885600001
0.27315,93.271410348
0.277208,93.379893624
0.281144,93.462376776
0.285269,93.5780325
0.289185,93.692567529
0.29307099999999997,93.77415412500001
0.29695900000000003,93.88174084500001
0.30122099999999996,93.983948229
0.317212,94.27958757
0.33283199999999996,94.54272675600001
0.348825,94.83657298500002
0.364814,95.10733289700002
0.380291,95.40476535
0.395779,95.65647344700001
0.41168699999999997,95.924991969
0.427198,96.19888982700002
0.44263300000000005,96.48444291300001
0.45869099999999996,96.74444415299999
0.474402,97.00511781
0.489859,97.25592935100002
0.505537,97.50562019700003
0.521297,97.684483119
0.5370240000000001,97.886432358
0.552465,98.088605736
0.568163,98.24415820200001
0.583565,98.41360728600002
0.59951,98.599194378
0.615169,98.740401948
0.6307130000000001,98.91029931
0.645982,99.04254132000001
0.661745,99.18599028000001
0.676705,99.337508244
0.692065,99.45271569
0.707255,99.577561113
0.7227410000000001,99.70397550900002
0.738056,99.8315106
0.7533939999999999,99.944028378
0.769038,100.133425833
0.784397,100.32663365100001
0.7997580000000001,100.49159995500001
0.814748,100.70789409000001
0.829832,100.85986033200001
0.844884,101.09901664500002
0.85985,101.32293150600002
0.8747480000000001,101.646588222
0.889937,101.965538019
0.904761,102.398126289
0.9198139999999999,102.90580112399999
0.934499,103.57104567600001
0.9492689999999999,104.501670804
0.9638589999999999,105.80279769900001
0.978375,107.95385968200002
0.9920089999999999,112.40436366600001
