1e-09,0.00409061934
5e-09,0.004335042496
1e-08,0.004473874919
5e-08,0.004724940786000001
1e-07,0.004792333232
5e-07,0.004833633183
1e-06,0.004838399311
5e-06,0.004848080915
1e-05,0.004891540991000001
5e-05,0.00489166653
0.0001,0.004848377445
0.0002,0.004848377445
0.0003,0.004934955614
0.0004,0.00489166653
0.0005,0.004930717613000001
0.0006,0.004848377445
0.0007,0.0049509466020000005
0.0008,0.004935267295
0.0009,0.004858089351
0.001,0.004947433692
0.0015,0.004978244698
0.002,0.004872545741000001
0.0025,0.004954911882
0.003,0.004848377445
0.0035,0.004934955614
0.004,0.004950619768999999
0.0045,0.004871082569999999
0.005,0.004973785923000001
0.0055,0.005021540276
0.006,0.00489166653
0.0065,0.004848377445
0.007,0.004914025341999999
0.0075,0.004849903385
0.008,0.004934955614
0.0085,0.004848377445
0.009,0.004934955614
0.0095,0.004934955614
0.01,0.004945585249
0.015,0.004934955614
0.02,0.0049798593809999995
0.025,0.00494875401
0.03,0.004943795244999999
0.035,0.004896374217
0.04,0.004978244698
0.045,0.004953085082
0.05,0.004998945538
0.055,0.004971446148
0.06,0.004848377445
0.065,0.004896411013
0.07,0.00489166653
0.075,0.0049597732460000005
0.08,0.00489166653
0.085,0.004891008535
0.09,0.005021540276
0.095,0.004959820864
0.1,0.005009114144
0.2,0.004994079845
0.3,0.005015135656
0.4,0.004964667077
0.5,0.00501940396
0.6,0.004937260758
0.7,0.005030695917
0.8,0.0048639983110000005
0.9,0.004934955614
1.0,0.004946771369
